meter_id,timestamp,consumption_kwh,status,quality_status
DE_1000,2026-06-02 08:00:00,0.465,valid,valid
DE_1000,2026-06-02 08:15:00,0.435,valid,valid
DE_1000,2026-06-02 08:30:00,0.382,valid,valid
DE_1000,2026-06-02 08:45:00,0.463,valid,valid
DE_1000,2026-06-02 09:00:00,0.359,valid,valid
DE_1000,2026-06-02 09:15:00,0.436,valid,valid
DE_1000,2026-06-02 09:30:00,0.366,valid,valid
DE_1000,2026-06-02 09:45:00,0.49,valid,valid
DE_1000,2026-06-02 10:00:00,0.311,valid,valid
DE_1000,2026-06-02 10:15:00,0.334,valid,valid
DE_1000,2026-06-02 10:30:00,0.391,valid,valid
DE_1000,2026-06-02 10:45:00,0.288,valid,valid
DE_1000,2026-06-02 11:00:00,0.289,valid,valid
DE_1000,2026-06-02 11:15:00,0.343,valid,valid
DE_1000,2026-06-02 11:30:00,0.197,valid,valid
DE_1000,2026-06-02 11:45:00,0.287,valid,valid
DE_1000,2026-06-02 12:00:00,0.213,valid,valid
DE_1000,2026-06-02 12:15:00,0.239,valid,valid
DE_1000,2026-06-02 12:30:00,0.138,valid,valid
DE_1000,2026-06-02 12:45:00,0.134,valid,valid
DE_1000,2026-06-02 13:00:00,0.148,valid,valid
DE_1000,2026-06-02 13:15:00,0.137,valid,valid
DE_1000,2026-06-02 13:30:00,0.135,valid,valid
DE_1000,2026-06-02 13:45:00,0.14,valid,valid
DE_1000,2026-06-02 14:00:00,0.016,valid,valid
DE_1000,2026-06-02 14:15:00,0.062,valid,valid
DE_1000,2026-06-02 14:30:00,0.065,valid,valid
DE_1000,2026-06-02 14:45:00,0.014,valid,valid
DE_1000,2026-06-02 15:00:00,0.081,valid,valid
DE_1000,2026-06-02 15:15:00,0.012,valid,valid
DE_1000,2026-06-02 15:30:00,0.01,valid,valid
DE_1000,2026-06-02 15:45:00,0.021,valid,valid
DE_1000,2026-06-02 16:00:00,0.01,valid,valid
DE_1000,2026-06-02 16:15:00,0.01,valid,valid
DE_1000,2026-06-02 16:30:00,0.01,valid,valid
DE_1000,2026-06-02 16:45:00,0.01,valid,valid
DE_1000,2026-06-02 17:00:00,0.01,valid,valid
DE_1000,2026-06-02 17:15:00,0.01,valid,valid
DE_1000,2026-06-02 17:30:00,0.01,valid,valid
DE_1000,2026-06-02 17:45:00,0.01,valid,valid
DE_1000,2026-06-02 18:00:00,0.01,valid,valid
DE_1000,2026-06-02 18:15:00,0.01,valid,valid
DE_1000,2026-06-02 18:30:00,0.01,valid,valid
DE_1000,2026-06-02 18:45:00,0.01,valid,valid
DE_1000,2026-06-02 19:00:00,0.01,valid,valid
DE_1000,2026-06-02 19:15:00,0.01,valid,valid
DE_1000,2026-06-02 19:30:00,0.01,valid,valid
DE_1000,2026-06-02 19:45:00,0.01,valid,valid
DE_1000,2026-06-02 20:00:00,0.01,valid,valid
DE_1000,2026-06-02 20:15:00,0.013,valid,valid
DE_1000,2026-06-02 20:30:00,0.01,valid,valid
DE_1000,2026-06-02 20:45:00,0.076,valid,valid
DE_1000,2026-06-02 21:00:00,0.019,valid,valid
DE_1000,2026-06-02 21:15:00,0.01,valid,valid
DE_1000,2026-06-02 21:30:00,0.01,valid,valid
DE_1000,2026-06-02 21:45:00,0.012,valid,valid
DE_1000,2026-06-02 22:00:00,0.039,valid,valid
DE_1000,2026-06-02 22:15:00,0.086,valid,valid
DE_1000,2026-06-02 22:30:00,0.074,valid,valid
DE_1000,2026-06-02 22:45:00,0.046,valid,valid
DE_1000,2026-06-02 23:00:00,0.08,valid,valid
DE_1000,2026-06-02 23:15:00,0.047,valid,valid
DE_1000,2026-06-02 23:30:00,0.1,valid,valid
DE_1000,2026-06-02 23:45:00,0.165,valid,valid
DE_1000,2026-06-03 00:00:00,0.211,valid,valid
DE_1000,2026-06-03 00:15:00,0.138,valid,valid
DE_1000,2026-06-03 00:30:00,0.209,valid,valid
DE_1000,2026-06-03 00:45:00,0.219,valid,valid
DE_1000,2026-06-03 01:00:00,0.233,valid,valid
DE_1000,2026-06-03 01:15:00,0.285,valid,valid
DE_1000,2026-06-03 01:30:00,0.281,valid,valid
DE_1000,2026-06-03 01:45:00,0.22,valid,valid
DE_1000,2026-06-03 02:00:00,0.368,valid,valid
DE_1000,2026-06-03 02:15:00,0.378,valid,valid
DE_1000,2026-06-03 02:30:00,0.404,valid,valid
DE_1000,2026-06-03 02:45:00,0.403,valid,valid
DE_1000,2026-06-03 03:00:00,0.343,valid,valid
DE_1000,2026-06-03 03:15:00,0.365,valid,valid
DE_1000,2026-06-03 03:30:00,0.438,valid,valid
DE_1000,2026-06-03 03:45:00,0.438,valid,valid
DE_1000,2026-06-03 04:00:00,0.486,valid,valid
DE_1000,2026-06-03 04:15:00,0.652,valid,valid
DE_1000,2026-06-03 04:30:00,0.488,valid,valid
DE_1000,2026-06-03 04:45:00,0.517,valid,valid
DE_1000,2026-06-03 05:00:00,0.537,valid,valid
DE_1000,2026-06-03 05:15:00,0.522,valid,valid
DE_1000,2026-06-03 05:30:00,0.474,valid,valid
DE_1000,2026-06-03 05:45:00,0.528,valid,valid
DE_1000,2026-06-03 06:00:00,0.461,valid,valid
DE_1000,2026-06-03 06:15:00,0.488,valid,valid
DE_1000,2026-06-03 06:45:00,0.504,valid,valid
DE_1000,2026-06-03 07:00:00,0.606,valid,valid
DE_1000,2026-06-03 07:15:00,0.396,valid,valid
DE_1000,2026-06-03 07:30:00,0.524,valid,valid
DE_1000,2026-06-03 07:45:00,0.409,valid,valid
DE_1000,2026-06-03 08:00:00,0.436,valid,valid
DE_1000,2026-06-03 08:15:00,0.514,valid,valid
DE_1000,2026-06-03 08:30:00,0.463,valid,valid
DE_1000,2026-06-03 08:45:00,0.406,valid,valid
DE_1000,2026-06-03 09:00:00,0.376,valid,valid
DE_1000,2026-06-03 09:15:00,0.446,valid,valid
DE_1000,2026-06-03 09:30:00,0.376,valid,valid
DE_1000,2026-06-03 09:45:00,0.423,valid,valid
DE_1000,2026-06-03 10:00:00,0.352,valid,valid
DE_1000,2026-06-03 10:15:00,0.317,valid,valid
DE_1000,2026-06-03 10:30:00,0.457,valid,valid
DE_1000,2026-06-03 10:45:00,0.382,valid,valid
DE_1000,2026-06-03 11:00:00,0.176,valid,valid
DE_1000,2026-06-03 11:15:00,0.287,valid,valid
DE_1000,2026-06-03 11:30:00,0.245,valid,valid
DE_1000,2026-06-03 11:45:00,0.32,valid,valid
DE_1000,2026-06-03 12:00:00,0.16,valid,valid
DE_1000,2026-06-03 12:15:00,0.194,valid,valid
DE_1000,2026-06-03 12:30:00,0.225,valid,valid
DE_1000,2026-06-03 12:45:00,0.243,valid,valid
DE_1000,2026-06-03 13:00:00,0.062,valid,valid
DE_1000,2026-06-03 13:15:00,0.106,valid,valid
DE_1000,2026-06-03 13:30:00,0.099,valid,valid
DE_1000,2026-06-03 13:45:00,0.09,valid,valid
DE_1000,2026-06-03 14:00:00,0.138,valid,valid
DE_1000,2026-06-03 14:15:00,0.07,valid,valid
DE_1000,2026-06-03 14:30:00,0.01,valid,valid
DE_1000,2026-06-03 14:45:00,0.096,valid,valid
DE_1000,2026-06-03 15:00:00,0.094,valid,valid
DE_1000,2026-06-03 15:15:00,0.039,valid,valid
DE_1000,2026-06-03 15:30:00,0.01,valid,valid
DE_1000,2026-06-03 15:45:00,0.01,valid,valid
DE_1000,2026-06-03 16:00:00,0.01,valid,valid
DE_1000,2026-06-03 16:15:00,0.01,valid,valid
DE_1000,2026-06-03 16:30:00,0.01,valid,valid
DE_1000,2026-06-03 16:45:00,0.01,valid,valid
DE_1000,2026-06-03 17:00:00,0.01,valid,valid
DE_1000,2026-06-03 17:15:00,0.01,valid,valid
DE_1000,2026-06-03 17:30:00,0.01,valid,valid
DE_1000,2026-06-03 17:45:00,0.01,valid,valid
DE_1000,2026-06-03 18:00:00,0.01,valid,valid
DE_1000,2026-06-03 18:15:00,0.01,valid,valid
DE_1000,2026-06-03 18:30:00,0.01,valid,valid
DE_1000,2026-06-03 18:45:00,0.01,valid,valid
DE_1000,2026-06-03 19:00:00,0.01,valid,valid
DE_1000,2026-06-03 19:15:00,0.01,valid,valid
DE_1000,2026-06-03 19:30:00,0.01,valid,valid
DE_1000,2026-06-03 19:45:00,0.01,valid,valid
DE_1000,2026-06-03 20:00:00,0.01,valid,valid
DE_1000,2026-06-03 20:15:00,0.01,valid,valid
DE_1000,2026-06-03 20:30:00,0.01,valid,valid
DE_1000,2026-06-03 20:45:00,0.01,valid,valid
DE_1000,2026-06-03 21:00:00,0.01,valid,valid
DE_1000,2026-06-03 21:15:00,0.01,valid,valid
DE_1000,2026-06-03 21:30:00,0.01,valid,valid
DE_1000,2026-06-03 21:45:00,0.01,valid,valid
DE_1000,2026-06-03 22:00:00,0.056,valid,valid
DE_1000,2026-06-03 22:15:00,0.083,valid,valid
DE_1000,2026-06-03 22:30:00,0.129,valid,valid
DE_1000,2026-06-03 22:45:00,0.01,valid,valid
DE_1000,2026-06-03 23:00:00,0.229,valid,valid
DE_1000,2026-06-03 23:15:00,0.025,valid,valid
DE_1000,2026-06-03 23:30:00,0.115,valid,valid
DE_1000,2026-06-03 23:45:00,0.152,valid,valid
DE_1000,2026-06-04 00:00:00,0.214,valid,valid
DE_1000,2026-06-04 00:15:00,0.169,valid,valid
DE_1000,2026-06-04 00:30:00,0.19,valid,valid
DE_1000,2026-06-04 00:45:00,0.175,valid,valid
DE_1000,2026-06-04 01:00:00,0.248,valid,valid
DE_1000,2026-06-04 01:15:00,0.32,valid,valid
DE_1000,2026-06-04 01:30:00,0.295,valid,valid
DE_1000,2026-06-04 01:45:00,0.243,valid,valid
DE_1000,2026-06-04 02:00:00,0.395,valid,valid
DE_1000,2026-06-04 02:15:00,0.365,valid,valid
DE_1000,2026-06-04 02:30:00,0.391,valid,valid
DE_1000,2026-06-04 02:45:00,0.381,valid,valid
DE_1000,2026-06-04 03:00:00,0.371,valid,valid
DE_1000,2026-06-04 03:15:00,0.384,valid,valid
DE_1000,2026-06-04 03:30:00,0.449,valid,valid
DE_1000,2026-06-04 03:45:00,0.443,valid,valid
DE_1000,2026-06-04 04:00:00,0.459,valid,valid
DE_1000,2026-06-04 04:15:00,0.466,valid,valid
DE_1000,2026-06-04 04:30:00,0.524,valid,valid
DE_1000,2026-06-04 04:45:00,0.43,valid,valid
DE_1000,2026-06-04 05:00:00,0.517,valid,valid
DE_1000,2026-06-04 05:15:00,0.48,valid,valid
DE_1000,2026-06-04 05:30:00,0.479,valid,valid
DE_1000,2026-06-04 05:45:00,0.545,valid,valid
DE_1000,2026-06-04 06:00:00,0.541,valid,valid
DE_1000,2026-06-04 06:15:00,0.541,valid,valid
DE_1000,2026-06-04 06:30:00,0.565,valid,valid
DE_1000,2026-06-04 06:45:00,0.501,valid,valid
DE_1000,2026-06-04 07:00:00,0.524,valid,valid
DE_1000,2026-06-04 07:15:00,0.474,valid,valid
DE_1000,2026-06-04 07:30:00,0.506,valid,valid
DE_1000,2026-06-04 07:45:00,0.483,valid,valid
DE_1000,2026-06-04 08:00:00,0.465,valid,valid
DE_1000,2026-06-04 08:15:00,0.49,valid,valid
DE_1000,2026-06-04 08:30:00,0.419,valid,valid
DE_1000,2026-06-04 08:45:00,0.564,valid,valid
DE_1000,2026-06-04 09:00:00,0.362,valid,valid
DE_1000,2026-06-04 09:15:00,0.351,valid,valid
DE_1000,2026-06-04 09:30:00,0.47,valid,valid
DE_1000,2026-06-04 09:45:00,0.452,valid,valid
DE_1000,2026-06-04 10:00:00,0.381,valid,valid
DE_1000,2026-06-04 10:15:00,0.381,valid,valid
DE_1000,2026-06-04 10:30:00,0.349,valid,valid
DE_1000,2026-06-04 10:45:00,0.305,valid,valid
DE_1000,2026-06-04 11:00:00,0.281,valid,valid
DE_1000,2026-06-04 11:15:00,0.244,valid,valid
DE_1000,2026-06-04 11:30:00,0.326,valid,valid
DE_1000,2026-06-04 11:45:00,0.27,valid,valid
DE_1000,2026-06-04 12:00:00,0.159,valid,valid
DE_1000,2026-06-04 12:15:00,0.184,valid,valid
DE_1000,2026-06-04 12:30:00,0.221,valid,valid
DE_1000,2026-06-04 12:45:00,0.172,valid,valid
DE_1000,2026-06-04 13:00:00,0.081,valid,valid
DE_1000,2026-06-04 13:15:00,0.135,valid,valid
DE_1000,2026-06-04 13:30:00,0.135,valid,valid
DE_1000,2026-06-04 13:45:00,0.097,valid,valid
DE_1000,2026-06-04 14:00:00,0.026,valid,valid
DE_1000,2026-06-04 14:15:00,0.062,valid,valid
DE_1000,2026-06-04 14:30:00,0.01,valid,valid
DE_1000,2026-06-04 14:45:00,0.01,valid,valid
DE_1000,2026-06-04 15:00:00,0.01,valid,valid
DE_1000,2026-06-04 15:15:00,0.01,valid,valid
DE_1000,2026-06-04 15:30:00,0.01,valid,valid
DE_1000,2026-06-04 15:45:00,0.062,valid,valid
DE_1000,2026-06-04 16:00:00,0.01,valid,valid
DE_1000,2026-06-04 16:15:00,0.01,valid,valid
DE_1000,2026-06-04 16:30:00,0.01,valid,valid
DE_1000,2026-06-04 16:45:00,0.01,valid,valid
DE_1000,2026-06-04 17:00:00,0.01,valid,valid
DE_1000,2026-06-04 17:15:00,0.01,valid,valid
DE_1000,2026-06-04 17:30:00,0.01,valid,valid
DE_1000,2026-06-04 17:45:00,0.01,valid,valid
DE_1000,2026-06-04 18:00:00,0.01,valid,valid
DE_1000,2026-06-04 18:15:00,0.01,valid,valid
DE_1000,2026-06-04 18:30:00,0.01,valid,valid
DE_1000,2026-06-04 18:45:00,0.01,valid,valid
DE_1000,2026-06-04 19:00:00,0.01,valid,valid
DE_1000,2026-06-04 19:15:00,0.01,valid,valid
DE_1000,2026-06-04 19:30:00,0.01,valid,valid
DE_1000,2026-06-04 19:45:00,0.01,valid,valid
DE_1000,2026-06-04 20:00:00,0.01,valid,valid
DE_1000,2026-06-04 20:15:00,0.01,valid,valid
DE_1000,2026-06-04 20:30:00,0.01,valid,valid
DE_1000,2026-06-04 20:45:00,0.01,valid,valid
DE_1000,2026-06-04 21:00:00,0.06,valid,valid
DE_1000,2026-06-04 21:15:00,0.036,valid,valid
DE_1000,2026-06-04 21:30:00,0.096,valid,valid
DE_1000,2026-06-04 21:45:00,0.01,valid,valid
DE_1000,2026-06-04 22:00:00,0.094,valid,valid
DE_1000,2026-06-04 22:15:00,0.059,valid,valid
DE_1000,2026-06-04 22:30:00,0.159,valid,valid
DE_1000,2026-06-04 22:45:00,0.01,valid,valid
DE_1000,2026-06-04 23:00:00,0.08,valid,valid
DE_1000,2026-06-04 23:15:00,0.092,valid,valid
DE_1000,2026-06-04 23:30:00,0.016,valid,valid
DE_1000,2026-06-04 23:45:00,0.096,valid,valid
DE_1000,2026-06-05 00:00:00,0.162,valid,valid
DE_1000,2026-06-05 00:15:00,0.208,valid,valid
DE_1000,2026-06-05 00:30:00,0.217,valid,valid
DE_1000,2026-06-05 00:45:00,0.294,valid,valid
DE_1000,2026-06-05 01:00:00,0.325,valid,valid
DE_1000,2026-06-05 01:15:00,0.249,valid,valid
DE_1000,2026-06-05 01:30:00,0.233,valid,valid
DE_1000,2026-06-05 01:45:00,0.302,valid,valid
DE_1000,2026-06-05 02:00:00,0.284,valid,valid
DE_1000,2026-06-05 02:15:00,0.442,valid,valid
DE_1000,2026-06-05 02:30:00,0.409,valid,valid
DE_1000,2026-06-05 02:45:00,0.327,valid,valid
DE_1000,2026-06-05 03:00:00,0.326,valid,valid
DE_1000,2026-06-05 03:15:00,0.48,valid,valid
DE_1000,2026-06-05 03:30:00,0.406,valid,valid
DE_1000,2026-06-05 03:45:00,0.474,valid,valid
DE_1000,2026-06-05 04:00:00,0.38,valid,valid
DE_1000,2026-06-05 04:15:00,0.43,valid,valid
DE_1000,2026-06-05 04:30:00,0.46,valid,valid
DE_1000,2026-06-05 04:45:00,0.462,valid,valid
DE_1000,2026-06-05 05:00:00,0.467,valid,valid
DE_1000,2026-06-05 05:15:00,0.521,valid,valid
DE_1000,2026-06-05 05:30:00,0.436,valid,valid
DE_1000,2026-06-05 05:45:00,0.483,valid,valid
DE_1000,2026-06-05 06:00:00,0.506,valid,valid
DE_1000,2026-06-05 06:15:00,0.526,valid,valid
DE_1000,2026-06-05 06:30:00,0.536,valid,valid
DE_1000,2026-06-05 06:45:00,0.444,valid,valid
DE_1000,2026-06-05 07:00:00,0.413,valid,valid
DE_1000,2026-06-05 07:15:00,0.554,valid,valid
DE_1000,2026-06-05 07:30:00,0.506,valid,valid
DE_1000,2026-06-05 07:45:00,0.452,valid,valid
DE_1000,2026-06-05 08:00:00,0.537,valid,valid
DE_1000,2026-06-05 08:15:00,0.466,valid,valid
DE_1000,2026-06-05 08:30:00,0.519,valid,valid
DE_1000,2026-06-05 08:45:00,0.463,valid,valid
DE_1000,2026-06-05 09:00:00,0.515,valid,valid
DE_1000,2026-06-05 09:15:00,0.5,valid,valid
DE_1000,2026-06-05 09:30:00,0.4,valid,valid
DE_1000,2026-06-05 09:45:00,0.461,valid,valid
DE_1000,2026-06-05 10:00:00,0.382,valid,valid
DE_1000,2026-06-05 10:15:00,0.418,valid,valid
DE_1000,2026-06-05 10:30:00,0.302,valid,valid
DE_1000,2026-06-05 10:45:00,0.384,valid,valid
DE_1000,2026-06-05 11:00:00,0.331,valid,valid
DE_1000,2026-06-05 11:15:00,0.19,valid,valid
DE_1000,2026-06-05 11:30:00,0.218,valid,valid
DE_1000,2026-06-05 11:45:00,0.176,valid,valid
DE_1000,2026-06-05 12:00:00,0.187,valid,valid
DE_1000,2026-06-05 12:15:00,0.236,valid,valid
DE_1000,2026-06-05 12:30:00,0.275,valid,valid
DE_1000,2026-06-05 12:45:00,0.204,valid,valid
DE_1000,2026-06-05 13:00:00,0.204,valid,valid
DE_1000,2026-06-05 13:15:00,0.053,valid,valid
DE_1000,2026-06-05 13:30:00,0.037,valid,valid
DE_1000,2026-06-05 13:45:00,0.12,valid,valid
DE_1000,2026-06-05 14:00:00,0.069,valid,valid
DE_1000,2026-06-05 14:15:00,0.048,valid,valid
DE_1000,2026-06-05 14:30:00,0.01,valid,valid
DE_1000,2026-06-05 14:45:00,0.046,valid,valid
DE_1000,2026-06-05 15:00:00,0.01,valid,valid
DE_1000,2026-06-05 15:15:00,0.021,valid,valid
DE_1000,2026-06-05 15:30:00,0.01,valid,valid
DE_1000,2026-06-05 16:00:00,0.01,valid,valid
DE_1000,2026-06-05 16:15:00,0.01,valid,valid
DE_1000,2026-06-05 16:30:00,0.01,valid,valid
DE_1000,2026-06-05 17:00:00,0.01,valid,valid
DE_1000,2026-06-05 17:15:00,0.01,valid,valid
DE_1000,2026-06-05 17:30:00,0.01,valid,valid
DE_1000,2026-06-05 17:45:00,0.01,valid,valid
DE_1000,2026-06-05 18:00:00,0.01,valid,valid
DE_1000,2026-06-05 18:15:00,0.01,valid,valid
DE_1000,2026-06-05 18:30:00,0.01,valid,valid
DE_1000,2026-06-05 18:45:00,0.01,valid,valid
DE_1000,2026-06-05 19:00:00,0.01,valid,valid
DE_1000,2026-06-05 19:15:00,0.01,valid,valid
DE_1000,2026-06-05 19:30:00,0.01,valid,valid
DE_1000,2026-06-05 19:45:00,0.01,valid,valid
DE_1000,2026-06-05 20:00:00,0.01,valid,valid
DE_1000,2026-06-05 20:15:00,0.01,valid,valid
DE_1000,2026-06-05 20:30:00,0.01,valid,valid
DE_1000,2026-06-05 20:45:00,0.01,valid,valid
DE_1000,2026-06-05 21:00:00,0.01,valid,valid
DE_1000,2026-06-05 21:15:00,0.01,valid,valid
DE_1000,2026-06-05 21:30:00,0.01,valid,valid
DE_1000,2026-06-05 21:45:00,0.01,valid,valid
DE_1000,2026-06-05 22:00:00,0.01,valid,valid
DE_1000,2026-06-05 22:15:00,0.118,valid,valid
DE_1000,2026-06-05 22:45:00,0.038,valid,valid
DE_1000,2026-06-05 23:00:00,0.151,valid,valid
DE_1000,2026-06-05 23:15:00,0.138,valid,valid
DE_1000,2026-06-05 23:30:00,0.276,valid,valid
DE_1000,2026-06-05 23:52:00,0.178,valid,invalid_interval
DE_1000,2026-06-06 00:00:00,0.194,valid,valid
DE_1000,2026-06-06 00:15:00,0.152,valid,valid
DE_1000,2026-06-06 00:30:00,0.12,valid,valid
DE_1000,2026-06-06 00:45:00,0.21,valid,valid
DE_1000,2026-06-06 01:00:00,0.24,valid,valid
DE_1000,2026-06-06 01:15:00,0.207,valid,valid
